Down,Distance,Yardline,EP
2,10,80,0.526859
1,1,73,1.50785
2,7,79,0.860999
2,4,76,1.22518
2,2,74,1.3261
3,34,87,0
3,22,91,0
3,29,83,0
3,25,83,0
3,18,83,-1.05481
3,20,85,-1.54065
3,16,83,-1.14108
3,16,84,-1.15248
3,20,88,-1.59744
3,18,86,-1.18413
3,10,80,-0.303797
4,4,91,-1.33748
3,9,79,-0.318769
3,6,77,0.170047
2,1,73,1.58017
3,5,77,0.12593
3,8,80,-0.386206
3,17,84,-1.08674
3,3,75,0.786322
3,4,76,0.801959
3,11,83,-0.569893
3,2,74,0.949729
4,31,86,0
1,3,93,0.846801
4,17,87,-1.97521
4,28,88,0
4,24,86,0
4,24,87,0
4,21,85,0
1,3,92,0.770577
4,28,91,0
4,17,84,-2.00544
4,18,85,-2.22305
4,16,84,-1.89981
1,12,76,1.14079
4,15,84,-1.95115
4,12,82,-1.9976
4,13,84,-2
4,8,79,-1.82275
4,5,77,-1.62722
4,3,75,-0.862909
4,11,91,-1.96801
4,2,74,-0.346802
4,1,73,0.265555
2,33,85,0
1,19,72,1.00758
2,25,86,0
2,22,75,0
1,17,72,1.07354
2,29,85,0
1,15,72,1.11388
2,23,81,0
2,23,83,0
2,24,85,0
2,16,78,0.0970265
3,30,89,0
1,9,72,1.37088
2,13,76,0.399532
2,16,80,-0.0993564
2,9,76,0.800164
2,15,82,-0.101717
1,4,72,1.64741
2,14,82,0.256229
2,7,75,0.975719
2,8,92,0.19156
1,14,86,0.478528
2,6,76,1.02168
1,1,72,1.91542
2,10,81,0.506336
2,4,75,1.24596
2,2,73,1.33338
2,7,78,0.949972
3,34,86,0
3,22,90,0
3,29,82,0
3,28,81,0
3,20,82,-1.25922
3,29,93,0
3,22,85,0
3,20,84,-1.45405
3,25,89,0
3,20,87,-1.45879
3,18,85,-1.31245
3,13,81,-0.496348
3,10,79,-0.299567
3,11,80,-0.360175
3,6,76,0.276606
3,4,75,0.71512
3,11,82,-0.334084
3,5,76,0.227437
3,8,79,-0.164993
3,2,73,0.874865
3,17,87,-1.12108
3,3,74,0.81379
4,18,84,-1.96799
4,16,83,-1.84073
4,12,81,-1.94023
4,8,78,-1.67598
4,13,83,-1.92088
4,5,76,-1.39116
4,26,91,0
4,9,80,-1.70161
4,3,74,-0.701831
4,11,84,-1.98298
4,2,73,-0.816853
4,1,72,0.357443
1,19,71,1.02854
2,22,83,0
2,25,78,0
1,17,71,1.08411
1,15,71,1.49105
2,27,84,0
1,13,71,1.49908
4,15,89,-2.23604
1,12,71,1.35659
2,14,76,0.587125
2,17,80,-0.0824563
2,13,78,0.295564
2,16,82,-0.144405
2,15,81,-0.0516757
2,14,80,0.314445
2,13,79,0.210418
1,4,71,1.67299
1,2,71,1.51193
2,4,73,1.20447
1,1,71,1.46186
2,4,74,1.24473
2,7,77,0.857851
2,2,72,1.43395
3,22,88,0
3,29,80,0
3,34,85,0
3,22,89,0
3,29,81,0
3,29,92,0
3,22,84,0
3,18,82,-1.13776
3,18,84,-1.14147
3,16,82,-1.26905
3,20,86,-1.33834
3,11,79,-0.247058
3,8,78,-0.230431
3,11,81,-0.440903
3,5,75,0.204245
3,4,74,0.759046
3,17,82,-0.880645
3,3,73,0.748819
3,2,72,0.947939
4,18,83,-1.81513
4,16,81,-1.93091
1,12,79,1.08249
4,15,81,-1.9218
4,13,82,-1.98618
3,24,99,0
3,1,71,1.31676
4,5,75,-1.21769
4,2,76,-0.670041
4,11,81,-1.96444
4,11,85,-2.16397
4,2,72,-0.417441
4,3,73,-0.766815
4,29,86,0
4,9,79,-1.8253
4,1,71,0.089193
1,19,70,1.02784
1,17,70,1.19515
2,27,80,0
1,15,70,1.48695
2,23,78,0
2,24,79,0
2,1,97,0.431672
2,25,91,0
2,22,78,0
2,27,83,0
1,13,70,1.315
4,15,90,-2.13451
1,12,70,1.66521
2,19,79,-0.127092
2,20,80,-0.331727
2,20,83,-0.509637
2,13,77,0.28411
2,15,79,0.149602
1,16,86,0.378149
1,5,70,1.56301
2,6,91,0.527187
1,14,73,1.30211
2,8,73,1.01027
1,4,70,1.67592
2,7,74,1.00148
2,14,81,0.158337
2,4,71,1.33347
